price,bedrooms,bathrooms,sqft,lot_size,property_type,year_built,location,latitude,longitude,description,state,zipcode,address,listing_url,source_file,data_tier,is_synthetic_augment
86422.10356549239,3.0,2.0,1170.2036169438668,5532.594971438378,mobile,1989.0,Huffman,30.027798571741275,-95.10336347757256,,TX,77336.0,"923 Bens Ln, Huffman, TX 77336 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
696960.5933398117,2.0,2.2,3136.553019548025,2535.271834372433,townhouse,1997.0,Houston,29.756678448341123,-95.39154339790996,,TX,77019.0,"1002 Columbus St #A, Houston, TX 77019 [aug]",,zillow_property_blob,synthetic_augmented,True
217329.39712080357,3.0,2.9,1297.2320127773298,500.0,single_family,1984.0,Houston,30.001860268498024,-95.41573858878948,,TX,77073.0,"16011 N Sky Ct, Houston, TX 77073 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
81456.19154212227,2.0,2.2,1290.997948735376,2194.290693645285,townhouse,1987.0,Houston,29.903494382780984,-95.3079585809844,,TX,77039.0,"12319 W Village Dr Unit D, Houston, TX 77039 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
254507.6429738445,3.0,1.9,1650.890654354038,5701.834691130751,single_family,1984.0,Houston,29.880552094559658,-95.61161748551604,,TX,77041.0,"7118 Meadow Hawk Ct, Houston, TX 77041 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
292827.1173564439,3.0,1.9,2327.1158337023994,7119.534053301966,singlefamily,2002.0,Houston,29.97159911151769,-95.45219819468662,,TX,77014.0,"2119 Laurel Arbor Dr, Houston, TX 77014 [aug]",,zillow_property_blob,synthetic_augmented,True
239203.2042212056,3.0,1.8,1142.2703689925263,4957.100415736071,single_family,1989.0,Houston,29.926320322557014,-95.31051791739355,,TX,77032.0,"14238 Aston Pine Dr, Houston, TX 77032 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
324716.3662677993,4.0,3.9,3594.0802913691905,7914.5957786635345,single_family,1990.0,Houston,29.9263096044589,-95.17113236280896,,TX,77044.0,"14807 Summer Knoll Ln, Houston, TX 77044 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
177088.86721141668,2.0,1.0,1030.0191973953629,7551.1001650724975,single_family,1986.0,Houston,29.88156356732932,-95.38788496717078,,TX,77037.0,"126 Margie Ln, Houston, TX 77037 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
264121.315739815,4.0,2.0,2199.964090779916,6583.600549940816,single_family,1985.0,Houston,29.97585854605237,-95.46167151274388,,TX,77014.0,"13111 Marbury Ct, Houston, TX 77014 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
292757.698885584,4.0,3.0,1868.0301345486869,5966.640380655535,single_family,1984.0,Houston,29.832513244553432,-95.18723749617575,,TX,77049.0,"13542 Kinsman Rd, Houston, TX 77049 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
208447.63167996384,3.0,1.8,1696.884002860352,5403.301909835749,single_family,1987.0,Houston,29.651771747909343,-95.50274266931652,,TX,77035.0,"6354 Ivyknoll Dr, Houston, TX 77035 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
435169.9521953775,5.0,3.9,3965.0633693783743,7135.59839003331,single_family,1986.0,Houston,29.82077645242863,-95.171791559858,,TX,77049.0,"6719 Latchmore Ln, Houston, TX 77049 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
245764.5333805585,3.0,1.7,2116.201258752914,7721.89481771127,single_family,1989.0,Humble,30.058845202944838,-95.22142517690423,,TX,77339.0,"3242 Three Pines Dr, Humble, TX 77339 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
530659.481577676,4.0,3.9,3743.412783481625,500.0,single_family,1988.0,Kingwood,30.047034373263624,-95.15140912695183,,TX,77345.0,"1731 Dewberry Brook Ct, Kingwood, TX 77345 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
308146.3243234879,3.0,2.9,2020.2330526889311,5216.492723703198,single_family,1981.0,Humble,30.076410917029666,-95.1995245127198,"Beautifully remodeled 3 bed/2.5 bath home in the heart of Elm Grove subdivision! This 2 story home has been completely updated in 2026 from top to bottom! NEW floors, paint (outdoor and indoor), kitchen, primary bath, secondary bath, HVAC, roof (2025), lighting fixtures, fans, door/ drawer hardware, driveway, back patio, landscaping and MORE! Flexible floorplan with primary bedroom down, 2 bedrooms and a gameroom upstairs, and a flex room that can be used for study or sunroom. Home is located down the street from a large community park and playground, and is only minutes from Hwy 59 via Northpark Drive. This is a CAN NOT MISS OPPORTUNITY for anyone looking for an amazing turnkey home that is move-in ready for you to enjoy!",TX,77339.0,5122 Creek Shadows Dr [aug],,899b569d-6351-4b18-8786-e42ee73427be.csv,synthetic_augmented,True
496495.6792856893,5.0,4.1,2792.890150669413,5632.248281564381,single_family,1990.0,Sugar Land,29.8269975868498,-95.38292888065112,"This home is a show stopper!   Completely remodeled with an open concept floorplan & updated with very modern features!  Step into a huge Family Room open to the Kitchen & Dining Area updated with beautiful flooring and designer touches!   High Ceilings & a modern fireplace in the Family Room with amazing views of the modernized Pool and Spa located out back in an enclosed room.   The Kitchen takes center stage with a huge Quartz waterfall Island, an induction stove top plus a freestanding gas range too!  Full Size Stainless Steel Refrigerator included. This kitchen is beautifully updated & includes an abundance of counter & cabinet space!  Additional built-in cabinets in the Dining area including an oversized wine refrigerator.  An Office Area with a wall of built-ins also on 1st floor.  Primary Suite is well appointed with a fireplace, vaulted ceiling and a custom built-in wardrobe cabinet. 5 Bedrooms and 4 Full Baths. Located near restaurants, shopping & Smart Financial Ctr.",TX,77479.0,5515 Davids Bend Dr [aug],,Thunderbit_03efac_20260409_231459.csv,synthetic_augmented,True
195024.440063693,3.0,2.7,1634.4584815369562,5777.290304141546,multi_family,1921.0,Cleburne,29.748639572100195,-95.40734107862666,"This versatile and well-maintained duplex offers two separate living spaces, making it ideal for multi-generational living, rental income, or a live-in one, rent-the-other opportunity. The downstairs unit features a spacious 2 bedroom, 2 bath layout with an inviting living area, a functional kitchen, and comfortable bedrooms filled with natural light. The upstairs unit, accessible via a private exterior entrance, offers a cozy 1 bedroom, 1 bath layout complete with its own kitchen area that is perfect for guests, tenants, or a private home office setup. Situated on a quiet street just minutes from downtown Cleburne, this property blends small-town charm with excellent investment potential. Property sold AS IS.",TX,76033.0,302 S Wood St [aug],,Thunderbit_03efac_20260409_231459.csv,synthetic_augmented,True
583190.4345353988,3.0,3.0,3188.071752672671,500.0,single_family,1984.0,Humble,30.0466056044607,-95.204810537754,,TX,77339.0,"2918 Kings Forest Dr, Humble, TX 77339 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
430733.0934562999,4.0,3.0,2032.4858219770624,4576.463924357601,single_family,1985.0,Webster,29.527909871850497,-95.14875832423807,,TX,77598.0,"2723 Pathway Crest Ln, Webster, TX 77598 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
529562.8233917553,2.0,1.7,1718.470699656382,5080.207500195127,single_family,2017.0,Frisco,29.79509310807893,-95.34107565217889,"Experience this meticulously maintained gem, perfectly positioned for both relaxation and an active lifestyle. Enjoy morning coffee on your covered patio, featuring a beautiful view of the greenbelt.

Home Highlights:

Move-In Ready: Features new carpet in all bedrooms and a pristine interior.

Smart Upgrades: Tempered glass windows on the west side provide enhanced durability and energy efficiency.

Ample Space: An extended garage offers extra room for a workshop, golf cart, or storage.

Prime Location: Just a short walk to the clubhouse and pickleball courts.

This home combines peace and quiet with easy access to the community's best amenities. Schedule your showing today!",TX,75034.0,2358 Brookdale Dr [aug],,Thunderbit_03efac_20260409_231459.csv,synthetic_augmented,True
120249.05001561994,2.0,2.8,1319.223094767426,5357.6991216748365,townhouse,1987.0,Houston,30.01872491575924,-95.46997445730274,,TX,77090.0,"2103 Place Rebecca Ln Unit D10, Houston, TX 77090 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
297410.67381671607,4.0,3.3,1895.623276611239,3821.168951496378,single_family,1985.0,Houston,29.966669955892726,-95.46444978455048,,TX,77014.0,"2807 Topiary Ln, Houston, TX 77014 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
90064.10383735191,2.0,3.1,1315.5183433933755,1607.4427615498134,townhouse,1990.0,Houston,29.901409048493147,-95.30347788556864,,TX,77039.0,"12262 Wild Pine Dr #A, Houston, TX 77039 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
338501.3943663611,3.0,2.0,1600.9868230406516,6592.990871813003,single_family,1984.0,Houston,29.89069715350099,-95.42372372228068,,TX,77088.0,"8914 Ivy Spring Ln, Houston, TX 77088 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
238886.27341037692,3.0,0.8,1093.544298465543,6703.070180576786,single_family,1984.0,Houston,29.862786501658384,-95.3886993244797,,TX,77076.0,"723 E Spreading Oak Dr, Houston, TX 77076 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
270950.2279696016,3.0,3.1,2420.910711561147,4593.349438605289,singlefamily,2004.0,Houston,29.80997625299191,-95.14443634659544,,TX,77049.0,"16111 Marcelia Dr, Houston, TX 77049 [aug]",,zillow_property_blob,synthetic_augmented,True
139407.6370410394,3.0,3.0,1741.548045489743,1718.7570465527112,townhouse,1988.0,Houston,29.90079322386009,-95.30335743508164,,TX,77039.0,"12222 Wild Pine Dr #C, Houston, TX 77039 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
473392.83168832527,4.0,3.0,3373.672378366348,5461.3857315217165,single_family,1987.0,Crosby,29.954272398765205,-95.135936864656,,TX,77532.0,"Hart Plan, Sundance Cove Lakeside [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
344454.34591981897,4.0,3.1,3856.610192993767,500.0,single_family,1987.0,Houston,30.026715075568514,-95.44857610902773,,TX,77090.0,"811 Loire Ln, Houston, TX 77090 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
182333.91581779177,2.0,2.0,1230.994141254773,500.0,townhouse,1990.0,Houston,29.65884461320485,-95.53111940021223,,TX,77031.0,"8888 Benning Dr APT 171, Houston, TX 77031 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
297958.7393149537,5.0,4.3,3355.8349646525357,500.0,single_family,1990.0,Houston,30.022419954201077,-95.45092599571964,,TX,77090.0,"1103 Suwanee Ln, Houston, TX 77090 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
470562.776704408,4.0,4.2,3194.8372834290944,500.0,singlefamily,2001.0,Houston,29.64276078166662,-95.5207828319634,,TX,77071.0,"8102 Ashley Circle Dr S, Houston, TX 77071 [aug]",,zillow_property_blob,synthetic_augmented,True
191514.27144548495,3.0,2.1,2380.736692133124,6830.329372093365,singlefamily,1952.0,Houston,29.843341820622605,-95.31033334082474,,TX,77016.0,"9011 Allwood St, Houston, TX 77016 [aug]",,zillow_property_blob,synthetic_augmented,True
296015.9677435318,3.0,2.9,2165.916771781874,5482.801507011083,single_family,1988.0,Houston,30.00489829238304,-95.46058008187244,,TX,77090.0,"The Auburn Plan, Bammel Oaks [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
538977.6222410299,3.0,2.2,1794.864124533825,500.0,single_family,1986.0,Houston,29.884344545183456,-95.14107278284756,,TX,77044.0,"15501 Garrett Rd, Houston, TX 77044 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
317626.45935424505,4.0,2.0,2129.18765842302,5195.5100023760015,single_family,1995.0,Houston,29.595687552475347,-95.35860739007572,"Exquisitely landscaped, this stunning two-story residence showcases a beautifully designed open layout tailored for both refined living and effortless entertaining. The expansive living area is anchored by a striking fireplace, seamlessly flowing into the main living spaces while being bathed in natural light for a warm yet elevated ambiance. The primary suite offers a private retreat, complete with a spa-inspired en suite bath featuring a soaking tub and a separate walk-in shower. Secondary bedrooms are generously sized and finished with plush carpeting, providing comfort and versatility for all. A spacious game room adds another layer of flexibility, perfect for entertaining or relaxing. Outdoors, the expansive backyard presents endless possibilities, offering ample space for gatherings, outdoor living, and creating your own private oasis. This home effortlessly blends sophistication, comfort, and timeless appeal.",TX,77047.0,3938 Vauxhall Dr S [aug],,899b569d-6351-4b18-8786-e42ee73427be.csv,synthetic_augmented,True
318975.22835270903,4.0,2.8,2296.4625580626907,3628.3524902789727,single_family,1990.0,Houston,29.85690147888768,-95.50159289804674,,TX,77040.0,"6502 Wilshire Lakes, Houston, TX 77040 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
256420.14520092792,3.0,1.9,1442.5561540304072,5292.950824289011,single_family,1989.0,Houston,29.688028523675577,-95.66095417011542,,TX,77083.0,"15638 Schumann Ln, Houston, TX 77083 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
266091.4034537192,4.0,2.1,1647.2901514641949,500.0,single_family,1984.0,Huffman,30.02906249861721,-95.106192275305,,TX,77336.0,"802 Redinger Ridge Dr, Huffman, TX 77336 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
213706.04743193687,4.0,3.1,2265.362354187736,8065.051151353135,single_family,1990.0,Houston,29.799303059349448,-95.17326349256774,,TX,77015.0,"203 Kirkaldy Dr, Houston, TX 77015 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
288347.7159191295,3.0,2.3,1932.4505857591776,4802.43151857341,single_family,1989.0,Houston,29.92382699804752,-95.68261673019164,,TX,77095.0,"17442 S Summit Canyon Dr, Houston, TX 77095 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
280696.94606995943,3.0,2.0,1636.1241286270072,5705.384752181548,singlefamily,1998.0,Houston,29.881608303796227,-95.61225232631868,,TX,77041.0,"7118 Meadow Hawk Ct, Houston, TX 77041 [aug]",,zillow_property_blob,synthetic_augmented,True
285412.710087562,3.0,2.2,1547.7015053972568,5480.793555339072,single_family,1986.0,Houston,29.92322271409824,-95.68232172545974,,TX,77095.0,"17442 S Summit Canyon Dr, Houston, TX 77095 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
422208.4768995937,3.0,3.9,2403.88991260542,4217.61846504286,townhouse,1988.0,Houston,29.771686280321013,-95.63386333400568,,TX,77079.0,"15727 Tanya Cir, Houston, TX 77079 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
114958.73951003692,3.0,1.9,1414.412031111791,2171.567757404409,townhouse,1985.0,Houston,29.90250625372623,-95.30676197082744,,TX,77039.0,"5707 Easthampton Dr Unit B, Houston, TX 77039 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
127692.34797936316,3.0,2.1,1326.321337612722,1158.3184725709093,townhouse,1984.0,Houston,29.64474029606447,-95.5016184398914,,TX,77035.0,"12232 Coppertree Ln #122, Houston, TX 77035 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
316926.170960112,4.0,2.9,2656.8822129912664,9635.070696941792,single_family,1985.0,Houston,30.015512189088845,-95.4563252069712,,TX,77090.0,"1523 Bodart Dr, Houston, TX 77090 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
260997.0723738239,4.0,3.2,2749.601771958748,5354.609473894154,single_family,1985.0,Houston,29.80734956113931,-95.15010469346932,,TX,77049.0,"1703 Macclesby Ln, Houston, TX 77049 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
462982.5111328931,4.0,3.1,3452.395272392402,5570.651446044962,single_family,1989.0,Crosby,29.953688106444723,-95.13557441768153,,TX,77532.0,"Hart Plan, Sundance Cove Lakeside [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
367502.9458905625,3.0,1.1,1569.1933982840496,8200.307551472382,single_family,1985.0,Houston,29.83382515393053,-95.44735465291164,,TX,77018.0,"4314 Donna Bell Ln, Houston, TX 77018 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
344350.9768352827,3.0,2.1,1984.1333897646584,9746.454733389144,single_family,1984.0,Kingwood,30.0597729362835,-95.18051638827416,,TX,77345.0,"3203 Falling Brook Dr, Kingwood, TX 77345 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
269385.2050222657,3.0,2.9,2430.720790607148,5489.519835339814,single_family,1984.0,Houston,29.80925743828569,-95.14434709343725,,TX,77049.0,"16111 Marcelia Dr, Houston, TX 77049 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
376268.2958714239,4.0,4.1,3364.6031948932923,8956.608213807529,singlefamily,1978.0,Houston,29.970660140431114,-95.50646802699188,,TX,77066.0,"5602 Green Springs Dr, Houston, TX 77066 [aug]",,zillow_property_blob,synthetic_augmented,True
424064.6179542222,3.0,4.0,2838.206654914656,2724.397665884755,townhouse,1987.0,Houston,29.746999491018613,-95.64302685810344,,TX,77077.0,"2026 Palm Forest Ln, Houston, TX 77077 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
291530.2406066192,3.0,2.3,1698.9600583622191,4962.6848156583255,single_family,1988.0,Houston,29.92456521719072,-95.68213641443374,,TX,77095.0,"17442 S Summit Canyon Dr, Houston, TX 77095 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
321982.7795611046,4.0,3.0,2780.1074666034697,9208.719827777715,singlefamily,1973.0,Houston,30.019878868214388,-95.46446677495084,,TX,77090.0,"1814 Wagon Gap Trl, Houston, TX 77090 [aug]",,zillow_property_blob,synthetic_augmented,True
422126.5315216863,4.0,3.0,2012.671352252349,6123.939575196866,single_family,2014.0,Round Rock,29.72323726373316,-95.58380764084036,"Beautiful home on a large corner lot in the Highlands at Mayfield Ranch! Built in 2017, this fantastic floorplan offers a spacious downstairs primary suite with a bay window overlooking the back deck, an open family/breakfast/kitchen layout, and a formal dining room off the entry that also works perfectly as a home office. Upstairs features a second living area and generously sized secondary bedrooms. Upgrades include granite countertops in the kitchen and baths, wood-look tile throughout the downstairs living areas, new carpet, and an energy-efficient tankless water heater. The backyard is built for entertaining with a covered patio, gas line for grilling, and an extended appx. 350 sq ft composite deck overlooking the large yard. Ideally located just a short distance from the neighborhood park and pool and Hwy 1431, giving you quick access to major roads I-35, Parmer, and 183. Minutes to the nearly 800-acre Southwest Williamson County Regional Park, restaurants, shopping, hospitals, IKEA, Round Rock Outlets and so much more!",TX,78681.0,4101 Presidio Ln [aug],,Thunderbit_03efac_20260409_231459.csv,synthetic_augmented,True
304339.27008365566,3.0,2.1,1755.4325102296614,5807.357744981603,single_family,1986.0,Kingwood,30.078127719298863,-95.18424547851868,,TX,77345.0,"5314 Cedar Lodge Ct, Kingwood, TX 77345 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
284490.08167986723,3.0,3.7,2149.2029043135303,1473.6226315988672,single_family,1984.0,Houston,29.6664737859751,-95.59880630704892,,TX,77099.0,"12606 Panther Villa Ct, Houston, TX 77099 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
91692.72206756174,3.0,3.1,946.4377150279576,500.0,townhouse,1983.0,Houston,29.679282415383927,-95.54980153630036,,TX,77036.0,"9803 Club Creek Dr APT 169, Houston, TX 77036 [aug]",,zillow_property_blob,synthetic_augmented,True
471695.5891253953,3.0,3.0,2170.5239748999807,1679.382879211077,townhouse,2010.0,Houston,29.8092419713641,-95.4177810207515,,TX,77008.0,"1114 W 25th St, Houston, TX 77008 [aug]",,zillow_property_blob,synthetic_augmented,True
228413.9256500205,3.0,2.0,1799.63544030966,5096.24732040029,singlefamily,1984.0,Houston,29.961803837490823,-95.45736973611734,,TX,77067.0,"2450 Blackridge Rd, Houston, TX 77067 [aug]",,zillow_property_blob,synthetic_augmented,True
328938.0710682992,4.0,2.9,1808.913842936582,5098.223869306957,singlefamily,2018.0,Houston,29.81416740139927,-95.13666738456936,,TX,77049.0,"16519 Twinwalker Dr, Houston, TX 77049 [aug]",,zillow_property_blob,synthetic_augmented,True
516446.2206737721,5.0,4.1,3722.500381597474,9408.11332493459,single_family,1987.0,Kingwood,30.06717014545905,-95.16057147539794,,TX,77345.0,"5814 Riverchase Village Dr, Kingwood, TX 77345 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
410661.3503318598,5.0,3.3,2794.467492821533,9893.636210632,single_family,1984.0,Houston,29.97313160132649,-95.58142863238172,,TX,77070.0,"10723 Elmdale Dr, Houston, TX 77070 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
374655.8194555922,3.0,1.7,2118.8351660583185,7131.146582738158,single_family,1989.0,Porter,30.088011031164765,-95.1806768559596,,TX,77365.0,"3422 Warwick River Trl, Porter, TX 77365 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
288203.50551254966,3.0,3.0,2254.806078551072,8381.917049801772,singlefamily,1987.0,Houston,29.909555999611115,-95.5737039006301,,TX,77064.0,"10407 Linecamp Dr, Houston, TX 77064 [aug]",,zillow_property_blob,synthetic_augmented,True
333018.4097985969,5.0,3.0,2694.539144247547,5056.902346605828,single_family,1985.0,Houston,29.830360667735967,-95.1903122051996,,TX,77049.0,"13423 Wembley Heights Dr, Houston, TX 77049 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
171103.3214876294,3.0,0.8,1119.2885454337563,8125.634965639854,single_family,1989.0,Houston,29.78656932429473,-95.19018493063592,,TX,77015.0,"13327 Halifax St, Houston, TX 77015 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
274956.095833489,3.0,2.9,1446.225757534179,2460.323501618942,single_family,1990.0,Katy,29.774482801298007,-95.73893958572452,,TX,77450.0,"21035 Sun Creek Dr, Katy, TX 77450 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
284792.2178756408,3.0,2.9,1673.2280649463396,2081.957806281674,single_family,1984.0,Houston,29.8672690330414,-95.37737290883696,,TX,77076.0,"11307 Stonework Grove Ln, Houston, TX 77076 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
502405.1882203495,5.0,4.0,3766.649476476729,8554.048466108125,single_family,1984.0,Houston,29.963012154037017,-95.16151750963807,,TX,77044.0,"13723 Playa Lucia Ct, Houston, TX 77044 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
229749.86735017883,3.0,2.0,1538.2663822844424,6409.756118971103,single_family,1990.0,Houston,30.004850852601542,-95.43761759054809,,TX,77090.0,"16319 Green Shade Dr, Houston, TX 77090 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
164802.2570805658,3.0,1.7,1085.8034878176716,7167.68203947053,singlefamily,1954.0,Houston,29.648091431392377,-95.239307960147,,TX,77034.0,"1110 Sulphur St, Houston, TX 77034 [aug]",,zillow_property_blob,synthetic_augmented,True
273717.1701687861,3.0,2.1,1602.4054260529465,9604.769292810664,single_family,1988.0,Huffman,30.020205649604737,-95.11123279278068,,TX,77336.0,"535 Corydon Dr, Huffman, TX 77336 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
101990.4471361972,2.0,1.3,1023.8634654170878,500.0,townhouse,1985.0,Houston,29.669675619696413,-95.5276071181173,,TX,77071.0,"10101 S Gessner Rd APT 307, Houston, TX 77071 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
632057.2723906445,4.0,4.0,4039.758933846005,500.0,single_family,1988.0,Houston,29.895596510035723,-95.6826076044801,,TX,77095.0,"8127 Sun Terrace Ln, Houston, TX 77095 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
285519.359160695,4.0,2.8,2383.4707143467654,10646.133295546728,single_family,1985.0,Houston,30.019944863468908,-95.44945323878488,,TX,77090.0,"1010 Rhine Ln, Houston, TX 77090 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
120531.29417761433,2.0,2.2,1214.92158148747,500.0,townhouse,1990.0,Houston,29.65697854697994,-95.54034671396369,,TX,77031.0,"9200 W Bellfort St APT 93, Houston, TX 77031 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
284865.95323932334,3.0,1.9,1366.9059793915994,8733.876021087197,single_family,1988.0,Houston,29.646141543408447,-95.49043106106753,,TX,77035.0,"5846 Ettrick Dr, Houston, TX 77035 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
277341.214712032,4.0,3.2,2692.988910883689,5428.226717862019,single_family,1986.0,Houston,30.003992634194937,-95.41112724228884,,TX,77073.0,"922 N Sky Dr, Houston, TX 77073 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
349808.6439751608,4.0,3.1,2425.867043428568,7385.017479175592,single_family,1984.0,Houston,29.857388156474176,-95.67576111072763,,TX,77084.0,"18035 Berry Branch Dr, Houston, TX 77084 [aug]",,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,synthetic_augmented,True
290942.10800296854,4.0,2.7,1608.7585897427218,5547.8368567534135,single_family,2024.0,Houston,29.6218285630476,-95.33886975115922,"It is our joy to welcome you to the Boxwood/V24B floor plan, one of our beautiful two-story homes located in the Legacy Village community! This home features four bedrooms, two-and-a-half bathrooms, and a two-car garage. This house spans 1,659 square feet and will be a lovely home for you and your family!

As you enter the abode, you arrive in the foyer, which leads to the family room, kitchen, and dining room. This is an open concept living and dining space, providing optimal comfort and functionality in its design. The vinyl flooring and bright windows in this part of the house gives the home a bright and inviting air, making the home perfect for hosting guests or relaxing on the weekend! In addition, the kitchen is equipped with a tall pantry, a kitchen island, and stainless-steel appliances. A powder room is positioned near the kitchen and is complete with a pedestal sink.

A staircase sits behind the kitchen and leads to the second story of the home. Trekking upstairs, you arrive in a hallway leading to the secondary bathroom and various bedrooms within the home. The primary bedroom sits closest to the stairs and is complete with carpet flooring. The bedroom leads to the primary bathroom, which has vinyl flooring, a standing shower, a double sink, a separate toilet room, and a walk-in closet.

Returning to the hallway and continuing forward, you will find the utility room near the three secondary bedrooms. Each of the three bedrooms are finished with carpet flooring and",TX,77048.0,"BOXWOOD Plan, Legacy Village [aug]",,899b569d-6351-4b18-8786-e42ee73427be.csv,synthetic_augmented,True
